Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
65.2,12359776,5,2471955.2,11200.0,6464,7397120,3483395.2,cudaStreamSynchronize
15.9,3011616,252,11950.9,10336.0,8448,36512,4002.3,cuLaunchKernel
13.6,2585056,164,15762.5,14832.0,11136,34048,3791.7,cuLaunchKernelEx
2.5,471744,32,14742.0,12320.0,11520,33888,5314.4,cudaLaunchKernel
1.4,257728,116,2221.8,1504.0,992,52640,5176.1,cuStreamWaitEvent
1.0,192768,88,2190.5,2048.0,1472,6400,632.1,cuEventRecord
0.3,61280,1,61280.0,61280.0,61280,61280,0.0,cudaMemcpyAsync
0.1,17216,4,4304.0,4384.0,3840,4608,362.5,cudaStreamIsCapturing_v10000
