09-01-2026 15:00:35 RAM 4868/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [0%@1344,4%@1344,0%@1344,0%@1344,95%@1344,0%@1344] GR3D_FREQ 55% cpu@49.656C soc2@48.593C soc0@49.218C gpu@50.187C tj@50.187C soc1@49.218C VDD_IN 6989mW/5856mW VDD_CPU_GPU_CV 1576mW/1166mW VDD_SOC 1895mW/1674mW
09-01-2026 15:00:35 RAM 4868/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [0%@1344,9%@1344,0%@1344,0%@1344,90%@1344,0%@1344] GR3D_FREQ 55% cpu@49.75C soc2@48.687C soc0@49.25C gpu@50.25C tj@50.25C soc1@49.281C VDD_IN 7068mW/5874mW VDD_CPU_GPU_CV 1616mW/1172mW VDD_SOC 1934mW/1678mW
09-01-2026 15:00:35 RAM 4868/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [4%@729,0%@729,4%@729,0%@729,90%@1344,0%@1344] GR3D_FREQ 70% cpu@49.937C soc2@48.812C soc0@49.312C gpu@50.25C tj@50.25C soc1@49.281C VDD_IN 7107mW/5892mW VDD_CPU_GPU_CV 1655mW/1179mW VDD_SOC 1934mW/1681mW
09-01-2026 15:00:36 RAM 4868/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [4%@1344,0%@1344,0%@1344,0%@1344,95%@1344,0%@1344] GR3D_FREQ 55% cpu@49.812C soc2@48.718C soc0@49.343C gpu@50.5C tj@50.5C soc1@49.156C VDD_IN 7107mW/5909mW VDD_CPU_GPU_CV 1616mW/1185mW VDD_SOC 1934mW/1685mW
09-01-2026 15:00:36 RAM 4869/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [4%@729,0%@729,0%@729,0%@729,95%@1344,0%@1344] GR3D_FREQ 0% cpu@49.718C soc2@48.656C soc0@49.406C gpu@50.062C tj@50.062C soc1@49.25C VDD_IN 6605mW/5919mW VDD_CPU_GPU_CV 1421mW/1189mW VDD_SOC 1858mW/1687mW
09-01-2026 15:00:36 RAM 4869/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [0%@1344,0%@1344,0%@1344,0%@1344,100%@1344,0%@1344] GR3D_FREQ 0% cpu@49.437C soc2@48.656C soc0@49.312C gpu@50.25C tj@50.25C soc1@49.25C VDD_IN 6249mW/5924mW VDD_CPU_GPU_CV 1184mW/1189mW VDD_SOC 1779mW/1689mW
09-01-2026 15:00:36 RAM 4869/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [0%@729,4%@729,0%@729,0%@729,100%@1344,0%@1344] GR3D_FREQ 0% cpu@49.562C soc2@48.562C soc0@49.25C gpu@50.031C tj@50.031C soc1@49.25C VDD_IN 6051mW/5925mW VDD_CPU_GPU_CV 1107mW/1188mW VDD_SOC 1740mW/1689mW
09-01-2026 15:00:36 RAM 4869/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,5%@729,95%@1344,0%@1344] GR3D_FREQ 0% cpu@49.625C soc2@48.593C soc0@49.312C gpu@50.156C tj@50.156C soc1@49.375C VDD_IN 5902mW/5925mW VDD_CPU_GPU_CV 1028mW/1185mW VDD_SOC 1740mW/1690mW
09-01-2026 15:00:37 RAM 4869/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [0%@729,0%@729,4%@729,9%@729,100%@1344,0%@1344] GR3D_FREQ 0% cpu@49.687C soc2@48.656C soc0@49.343C gpu@50.062C tj@50.062C soc1@49.218C VDD_IN 5783mW/5923mW VDD_CPU_GPU_CV 949mW/1182mW VDD_SOC 1700mW/1690mW
09-01-2026 15:00:37 RAM 4869/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,95%@1344,0%@1344] GR3D_FREQ 0% cpu@49.343C soc2@48.562C soc0@49.468C gpu@50.093C tj@50.093C soc1@49.218C VDD_IN 5704mW/5920mW VDD_CPU_GPU_CV 909mW/1179mW VDD_SOC 1703mW/1690mW
09-01-2026 15:00:37 RAM 4869/7620MB (lfb 8x1MB) SWAP 346/3810MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,80%@1344,9%@1344] GR3D_FREQ 0% cpu@49.5C soc2@48.625C soc0@49.218C gpu@50.062C tj@50.062C soc1@49.218C VDD_IN 5585mW/5916mW VDD_CPU_GPU_CV 909mW/1175mW VDD_SOC 1663mW/1690mW
09-01-2026 15:00:37 RAM 4536/7620MB (lfb 1x2MB) SWAP 345/3810MB (cached 0MB) CPU [31%@1113,0%@1113,0%@1113,0%@1344,65%@729,0%@729] GR3D_FREQ 0% cpu@49.5C soc2@48.562C soc0@49.281C gpu@50.031C tj@50.031C soc1@49.406C VDD_IN 5546mW/5911mW VDD_CPU_GPU_CV 909mW/1172mW VDD_SOC 1663mW/1690mW
09-01-2026 15:00:37 RAM 3710/7620MB (lfb 16x4MB) SWAP 345/3810MB (cached 0MB) CPU [100%@1344,4%@1344,13%@1344,0%@1344,0%@729,0%@729] GR3D_FREQ 0% cpu@49.812C soc2@48.75C soc0@49.281C gpu@50.312C tj@50.312C soc1@49.156C VDD_IN 5585mW/5907mW VDD_CPU_GPU_CV 988mW/1169mW VDD_SOC 1624mW/1689mW
