case,dtype,shape,event_percall_mean_ms,event_amortized_mean_ms,host_submit_mean_ms,host_wall_mean_ms,max_abs,relative_l2,cosine,finite
prefill_s8,bfloat16,[1, 8, 1024],0.265140096,0.198005791,0.196713063,0.196953747,0.144601821899,0.00362576451153,0.999994397163,True
prefill_s8,float16,[1, 8, 1024],0.273001024,0.195746849,0.196652384,0.196891117,0.0116634368896,0.00036733946763,0.999999523163,True
decode_s1,bfloat16,[1, 1, 1024],0.271276224,0.195675137,0.196138818,0.196370093,0.0593338012695,0.00320950127207,0.999997615814,True
decode_s1,float16,[1, 1, 1024],0.271044576,0.192396866,0.193529210,0.193756583,0.0102233886719,0.000358942808816,1.00000011921,True
