NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,26,468032,18001.2,17872.0,17760,18528,241.0,__myl_MulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0x9f2c300bb597625319cadec4728f9bc5
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,28,457760,16348.6,16352.0,15488,17088,329.4,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,27,348000,12888.9,12864.0,11840,14208,550.2,__myl_ResMulMea_0x3c91498c3beee36a5653966af1581a8a
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,27,324256,12009.5,12192.0,10208,12960,669.8,__myl_ResMulMea_0xf2413012cd9ac6341b95d78f3432c656
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,27,299328,11086.2,11360.0,9632,11744,731.8,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,40032,40032.0,40032.0,40032,40032,0.0,__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulResSliSliNegConMulMulAddConResRepResTraEtc_0x3beb58e4cd3dae3f69eebdbcbcc43980
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,27168,27168.0,27168.0,27168,27168,0.0,__myl_MovResConResRep_0xeb90291bbf009f8413c8500b92afa70a
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,2,27136,13568.0,13568.0,12224,14912,1900.7,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xc17a9e1c8880e75049e64b4f3bf21f16
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,2,26144,13072.0,13072.0,13024,13120,67.9,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xcf81b38212e8f296e353aae060904a23
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,26080,26080.0,26080.0,26080,26080,0.0,__myl_MovMulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0xda00efdea1fdf9ffc7ce7052979834ac
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,2,25088,12544.0,12544.0,12544,12544,0.0,__myl_MulMeaAddSqrDivMulMul_0x8548fa9a57c713be1fdaa27c95458b99
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,2,24288,12144.0,12144.0,11136,13152,1425.5,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x6cfe86dd6e4d3c2d552f909cb133c113
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,2,24128,12064.0,12064.0,11552,12576,724.1,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xd756cf8085615be8f2df33c74bb9ac74
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,21856,21856.0,21856.0,21856,21856,0.0,__myl_CasGat_0xdee2c73dd5d0e0fe099a0774cba2143f
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,1,19968,19968.0,19968.0,19968,19968,0.0,__myl_MovMulMeaAddSqrDivMulMulCas_0x62665ed68e2d72f01be2ec50e848f2e2_vec
:PHASE3B_STEADY_DECODE_STEP_1,PushPop,667655,667655,1,2,17696,8848.0,8848.0,8768,8928,113.1,__myl_MulMinMaxRouCas_0x774908550917e749f75db6185bcae83f
