NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,106,5020512,47363.3,42080.0,26080,72128,13228.5,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_fused
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,31,3685120,118874.8,120896.0,83168,131648,12311.8,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_fused
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,27,1288128,47708.4,47712.0,43968,48960,900.8,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_fused
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,3,365472,121824.0,111456.0,111232,142784,18152.2,trt_ampere_h16816gemm_256x64_ldg8_tn_v1
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,26,252416,9708.3,9696.0,9056,10144,240.3,__myl_MulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_0x14bacf080290e339db28d1223365390a_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,27,242976,8999.1,8960.0,7936,9696,626.8,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_0x6acc4948abd0f5b32a0e9f68913929b0_com
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,27,232960,8628.1,8704.0,7616,9312,398.5,__myl_ResTraResSliRepRes_0xb5ca1ead775f2215fdc6b72339368a3f_com
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,27,225504,8352.0,8480.0,7712,9760,532.8,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_0x4ad536b524b3f7a2415d97f02da12733_com
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,27,191456,7091.0,7168.0,6048,8096,426.9,__myl_ResMulMea_0x356824d54c2e1ab1f7825eefa1e6b632_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,27,182560,6761.5,6880.0,6048,7488,403.9,__myl_ResMulMea_0x9a67bce87aa70b5a86539a0972d2e0f6_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,25,134176,5367.0,5344.0,4864,5696,171.5,__myl_ResTra_0xc03916d7cfa55338996dbe92c4283d8c_com
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,3,38400,12800.0,12832.0,12608,12960,178.2,_gemm_mha_v2_0xb1de950b39aeff343f8e5a6b250b0cff
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,2,24960,12480.0,12480.0,12256,12704,316.8,_gemm_mha_v2_0x122877a3036390a4bf8dcfb1427b867b
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,2,17216,8608.0,8608.0,8576,8640,45.3,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x631eac58eb6694e001a0929b8bf99c28_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,2,16480,8240.0,8240.0,7840,8640,565.7,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x06bdba4595fd33adf3c728cf049f0b03_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,2,16256,8128.0,8128.0,8064,8192,90.5,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x2cc3c24a31f9b93e7da9ce04660164df_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,15200,15200.0,15200.0,15200,15200,0.0,__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulTraSliSliNegConMulMulAddResSliRepResTraEtc_0xeeda8c3ad0b01a41e68bda37288b89cd_com
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,2,14208,7104.0,7104.0,6272,7936,1176.6,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xc1e4e1e5e4fa4b9df1194c070c461029_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13664,13664.0,13664.0,13664,13664,0.0,_gemm_mha_v2_0xf65d6b1571997bdfc737df09a44d72ad
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13344,13344.0,13344.0,13344,13344,0.0,_gemm_mha_v2_0xa7ca53b515adf180e9a745693ffd0464
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13344,13344.0,13344.0,13344,13344,0.0,_gemm_mha_v2_0xc2d92b3cbb126a251b76d78c57684e17
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13312,13312.0,13312.0,13312,13312,0.0,_gemm_mha_v2_0xc7841b14f7d92c2016746a6691400a52
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13248,13248.0,13248.0,13248,13248,0.0,_gemm_mha_v2_0xee0414de60764f75e46b3b8d1e16fc19
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13184,13184.0,13184.0,13184,13184,0.0,_gemm_mha_v2_0xccf3a8474acc5fc16b0ad4e1c69800bb
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13184,13184.0,13184.0,13184,13184,0.0,_gemm_mha_v2_0xe6bc19e69c82f8044e9874292acae825
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13184,13184.0,13184.0,13184,13184,0.0,_gemm_mha_v2_0xeb55f16e4b7e71fdcdb973b60cd3db5e
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13152,13152.0,13152.0,13152,13152,0.0,_gemm_mha_v2_0x1c8140cface6b993997d7cd4b7477616
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13152,13152.0,13152.0,13152,13152,0.0,_gemm_mha_v2_0x5365bc7530dd58ba06615d617f2617f3
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13152,13152.0,13152.0,13152,13152,0.0,_gemm_mha_v2_0xb386849c29e984208fe41d8ff07d34fc
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13120,13120.0,13120.0,13120,13120,0.0,_gemm_mha_v2_0xab4761469dea155adca77ef52bd80a61
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13120,13120.0,13120.0,13120,13120,0.0,_gemm_mha_v2_0xf766752c8950edccd27d326ac8c5c5d0
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13056,13056.0,13056.0,13056,13056,0.0,_gemm_mha_v2_0x2f61b06ce635a250b28ae8ee2ab3b5cb
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,13024,13024.0,13024.0,13024,13024,0.0,_gemm_mha_v2_0x868207ee750ff7049028a80d32d17323
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,12992,12992.0,12992.0,12992,12992,0.0,_gemm_mha_v2_0x582f9c30de38a93e722c6de99876bc60
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,12928,12928.0,12928.0,12928,12928,0.0,_gemm_mha_v2_0x69db25f8b455550858c08191df7c4023
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,12832,12832.0,12832.0,12832,12832,0.0,_gemm_mha_v2_0xf4c36af1b3c39fab3312671f178aa157
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,12608,12608.0,12608.0,12608,12608,0.0,_gemm_mha_v2_0x122d493ce64aa00c197ae40baf03a637
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,12480,12480.0,12480.0,12480,12480,0.0,_gemm_mha_v2_0x60fab5add8bb246f4c8714685e81d651
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,12352,12352.0,12352.0,12352,12352,0.0,_gemm_mha_v2_0xe051501b8c48027b8c2c96139ee1b93f
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,12224,12224.0,12224.0,12224,12224,0.0,_gemm_mha_v2_0x1f788b071d831d329684abd45c8719fb
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,12000,12000.0,12000.0,12000,12000,0.0,_gemm_mha_v2_0xbbc42f75034653fb101166ea3f96b8ac
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,10176,10176.0,10176.0,10176,10176,0.0,__myl_MovMulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_0xc7a30bf0a7462c13e72d54b03c27c3b2_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8896,8896.0,8896.0,8896,8896,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x0ded10591a9065a1ce867a2c40e34ad5_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8768,8768.0,8768.0,8768,8768,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xaa5ba99515f1ab5b5fe1bff8e1cdf965_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8768,8768.0,8768.0,8768,8768,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xe663a90863e1c63edebb2571b115f54d_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8736,8736.0,8736.0,8736,8736,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x8a866b4697691e17e265b1490eb77602_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8608,8608.0,8608.0,8608,8608,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x55aaf8a4cec60956953a80afc5c7b2a6_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8576,8576.0,8576.0,8576,8576,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x0f631e6ab9f0eda3ff940fe21a35a79e_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8576,8576.0,8576.0,8576,8576,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x9c020f3e6c1f94e17da10163a8e4f733_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8576,8576.0,8576.0,8576,8576,0.0,__myl_NegExpAddDivMulMul_0x35e9fa130a3939e5b59c6ddbd0568b35_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8448,8448.0,8448.0,8448,8448,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x7b2198561702574d86c9afed3e2e35ba_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8128,8128.0,8128.0,8128,8128,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xe71ebe1a59b22d4bca83cb15f0059a7c_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8096,8096.0,8096.0,8096,8096,0.0,__myl_MulMeaAddSqrDivMulMul_0x7950617bc96f544a93cba59dd9f0896c_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,8032,8032.0,8032.0,8032,8032,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xb8020f747bc473120c074e71691b4a60_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7936,7936.0,7936.0,7936,7936,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x0f05f340665da317c2be64fa415c473a_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7904,7904.0,7904.0,7904,7904,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x2354092d3df3900c1fd6815a7ba9dac1_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7904,7904.0,7904.0,7904,7904,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x24a69f107a63616e3e844d5227fd6f6c_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7904,7904.0,7904.0,7904,7904,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x39930415a2956c4b8d18ef510c0d5c8a_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7872,7872.0,7872.0,7872,7872,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x6db55c2885f6b73e7dbf474aec093db8_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7872,7872.0,7872.0,7872,7872,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xa7a56a9ae5b9c92481e0f5772d53a4c2_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7872,7872.0,7872.0,7872,7872,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xf1def207df08f4e6d789049433c3866b_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7872,7872.0,7872.0,7872,7872,0.0,__myl_ResTraResSliRepRes_0xc9f73409107decab95699693f5f53538_com
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7840,7840.0,7840.0,7840,7840,0.0,__myl_MulMeaAddSqrDivMulMul_0xecca72c958a3414a0b497095c432af2e_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7616,7616.0,7616.0,7616,7616,0.0,__myl_CasGat_0xdee2c73dd5d0e0fe099a0774cba2143f_com
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,7232,7232.0,7232.0,7232,7232,0.0,__myl_ResMulMea_0xae152563f1149376365003f94aabf3c4_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,6976,6976.0,6976.0,6976,6976,0.0,__myl_MovMulMeaAddSqrDivMulMulCas_0x62665ed68e2d72f01be2ec50e848f2e2_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,6944,6944.0,6944.0,6944,6944,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xdb3307c818c43e652e527c56f123786c_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,6464,6464.0,6464.0,6464,6464,0.0,__myl_RepIotIotRepCasAddCasEqlLtOrSel_0xeed00a2999d9a920ce4be4d44852c879_com
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,6048,6048.0,6048.0,6048,6048,0.0,__myl_ResMulMea_0xa004b8b1aee1c828801c9405f41c9d8a_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,5984,5984.0,5984.0,5984,5984,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x69b2836c7bea850742d274e0c94ca89a_com_vec
:PHASE3B_STEADY_PREFILL_S8,PushPop,667830,667830,1,1,4128,4128.0,4128.0,4128,4128,0.0,"void <unnamed>::elementwise_kernel_with_index<int, at::native::arange_cuda_out(const c10::Scalar &, const c10::Scalar &, const c10::Scalar &, at::Tensor &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *)"
:PHASE3B_WARMUP,PushPop,667830,667830,1,56,30754752,549192.0,262160.0,236896,10112064,1550452.7,trt_ampere_h16816gemm_128x64_ldg8_nn_v1
:PHASE3B_WARMUP,PushPop,667830,667830,1,212,21086624,99465.2,87520.0,54016,149600,27113.5,sm80_xmma_gemm_i8i8_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_fused
:PHASE3B_WARMUP,PushPop,667830,667830,1,62,14822720,239076.1,241792.0,164480,266144,24434.1,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_fused
:PHASE3B_WARMUP,PushPop,667830,667830,1,54,5038240,93300.7,94272.0,89408,99456,2702.6,sm80_xmma_gemm_i8f32_i8i32_f32_tn_n_tilesize32x64x64_stage6_warpsize2x2x1_tensor16x8x32_fused
:PHASE3B_WARMUP,PushPop,667830,667830,1,6,1544352,257392.0,236112.0,234624,301696,33743.0,trt_ampere_h16816gemm_256x64_ldg8_tn_v1
:PHASE3B_WARMUP,PushPop,667830,667830,1,54,927808,17181.6,17264.0,15296,19072,959.3,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_0x4ad536b524b3f7a2415d97f02da12733_com
:PHASE3B_WARMUP,PushPop,667830,667830,1,54,904256,16745.5,15936.0,13696,44960,5357.8,__myl_ResTraResSliRepRes_0xb5ca1ead775f2215fdc6b72339368a3f_com
:PHASE3B_WARMUP,PushPop,667830,667830,1,52,883840,16996.9,16864.0,16512,17824,386.3,__myl_MulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_0x14bacf080290e339db28d1223365390a_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,54,882976,16351.4,16608.0,14528,17600,924.7,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_0x6acc4948abd0f5b32a0e9f68913929b0_com
:PHASE3B_WARMUP,PushPop,667830,667830,1,54,672672,12456.9,12688.0,10752,13504,722.6,__myl_ResMulMea_0x356824d54c2e1ab1f7825eefa1e6b632_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,54,653952,12110.2,12192.0,11232,12832,410.3,__myl_ResMulMea_0x9a67bce87aa70b5a86539a0972d2e0f6_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,50,549376,10987.5,10672.0,10368,12256,529.2,__myl_ResTra_0xc03916d7cfa55338996dbe92c4283d8c_com
:PHASE3B_WARMUP,PushPop,667830,667830,1,6,146080,24346.7,24432.0,23520,25120,581.5,_gemm_mha_v2_0xb1de950b39aeff343f8e5a6b250b0cff
:PHASE3B_WARMUP,PushPop,667830,667830,1,4,102816,25704.0,25648.0,24576,26944,988.5,_gemm_mha_v2_0x122877a3036390a4bf8dcfb1427b867b
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,59616,29808.0,29808.0,29472,30144,475.2,__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulTraSliSliNegConMulMulAddResSliRepResTraEtc_0xeeda8c3ad0b01a41e68bda37288b89cd_com
:PHASE3B_WARMUP,PushPop,667830,667830,1,4,56096,14024.0,13952.0,11872,16320,1979.6,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x2cc3c24a31f9b93e7da9ce04660164df_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,4,54784,13696.0,13856.0,11712,15360,1705.3,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x06bdba4595fd33adf3c728cf049f0b03_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,53664,26832.0,26832.0,26656,27008,248.9,_gemm_mha_v2_0x69db25f8b455550858c08191df7c4023
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,53632,26816.0,26816.0,26272,27360,769.3,_gemm_mha_v2_0xc7841b14f7d92c2016746a6691400a52
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,53632,26816.0,26816.0,26752,26880,90.5,_gemm_mha_v2_0xf4c36af1b3c39fab3312671f178aa157
:PHASE3B_WARMUP,PushPop,667830,667830,1,4,53376,13344.0,13360.0,11680,14976,1884.7,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x631eac58eb6694e001a0929b8bf99c28_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,53344,26672.0,26672.0,26272,27072,565.7,_gemm_mha_v2_0xc2d92b3cbb126a251b76d78c57684e17
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,53344,26672.0,26672.0,26368,26976,429.9,_gemm_mha_v2_0xeb55f16e4b7e71fdcdb973b60cd3db5e
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,53184,26592.0,26592.0,26560,26624,45.3,_gemm_mha_v2_0xe6bc19e69c82f8044e9874292acae825
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,52608,26304.0,26304.0,26144,26464,226.3,_gemm_mha_v2_0x868207ee750ff7049028a80d32d17323
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,52480,26240.0,26240.0,25824,26656,588.3,_gemm_mha_v2_0x2f61b06ce635a250b28ae8ee2ab3b5cb
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,52320,26160.0,26160.0,25824,26496,475.2,_gemm_mha_v2_0x5365bc7530dd58ba06615d617f2617f3
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,52256,26128.0,26128.0,26080,26176,67.9,_gemm_mha_v2_0xa7ca53b515adf180e9a745693ffd0464
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,52128,26064.0,26064.0,25824,26304,339.4,_gemm_mha_v2_0xf65d6b1571997bdfc737df09a44d72ad
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,52000,26000.0,26000.0,25888,26112,158.4,_gemm_mha_v2_0x1c8140cface6b993997d7cd4b7477616
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,51808,25904.0,25904.0,25664,26144,339.4,_gemm_mha_v2_0xf766752c8950edccd27d326ac8c5c5d0
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,51776,25888.0,25888.0,25664,26112,316.8,_gemm_mha_v2_0x122d493ce64aa00c197ae40baf03a637
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,51584,25792.0,25792.0,25600,25984,271.5,_gemm_mha_v2_0xb386849c29e984208fe41d8ff07d34fc
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,51584,25792.0,25792.0,25664,25920,181.0,_gemm_mha_v2_0xccf3a8474acc5fc16b0ad4e1c69800bb
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,51392,25696.0,25696.0,25408,25984,407.3,_gemm_mha_v2_0xab4761469dea155adca77ef52bd80a61
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,51232,25616.0,25616.0,25248,25984,520.4,_gemm_mha_v2_0xee0414de60764f75e46b3b8d1e16fc19
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,51168,25584.0,25584.0,25376,25792,294.2,_gemm_mha_v2_0x582f9c30de38a93e722c6de99876bc60
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,51136,25568.0,25568.0,25216,25920,497.8,_gemm_mha_v2_0x1f788b071d831d329684abd45c8719fb
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,51104,25552.0,25552.0,25248,25856,429.9,_gemm_mha_v2_0xe051501b8c48027b8c2c96139ee1b93f
:PHASE3B_WARMUP,PushPop,667830,667830,1,4,51040,12760.0,12064.0,11840,15072,1555.7,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xc1e4e1e5e4fa4b9df1194c070c461029_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,50304,25152.0,25152.0,24992,25312,226.3,_gemm_mha_v2_0x60fab5add8bb246f4c8714685e81d651
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,48800,24400.0,24400.0,24352,24448,67.9,_gemm_mha_v2_0xbbc42f75034653fb101166ea3f96b8ac
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,35968,17984.0,17984.0,16896,19072,1538.7,__myl_MovMulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas_0xc7a30bf0a7462c13e72d54b03c27c3b2_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,31296,15648.0,15648.0,15072,16224,814.6,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xe663a90863e1c63edebb2571b115f54d_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,30656,15328.0,15328.0,15104,15552,316.8,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x0ded10591a9065a1ce867a2c40e34ad5_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,30656,15328.0,15328.0,15264,15392,90.5,__myl_NegExpAddDivMulMul_0x35e9fa130a3939e5b59c6ddbd0568b35_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,30432,15216.0,15216.0,15200,15232,22.6,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xaa5ba99515f1ab5b5fe1bff8e1cdf965_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,30016,15008.0,15008.0,13760,16256,1764.9,__myl_MovMulMeaAddSqrDivMulMulCas_0x62665ed68e2d72f01be2ec50e848f2e2_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,29920,14960.0,14960.0,14816,15104,203.6,__myl_MulMeaAddSqrDivMulMul_0x7950617bc96f544a93cba59dd9f0896c_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,29856,14928.0,14928.0,14848,15008,113.1,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xe71ebe1a59b22d4bca83cb15f0059a7c_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,29600,14800.0,14800.0,14528,15072,384.7,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x6db55c2885f6b73e7dbf474aec093db8_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,29472,14736.0,14736.0,14112,15360,882.5,__myl_CasGat_0xdee2c73dd5d0e0fe099a0774cba2143f_com
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,29248,14624.0,14624.0,12896,16352,2443.8,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xf1def207df08f4e6d789049433c3866b_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,28640,14320.0,14320.0,13888,14752,610.9,__myl_MulMeaAddSqrDivMulMul_0xecca72c958a3414a0b497095c432af2e_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,28064,14032.0,14032.0,13824,14240,294.2,__myl_ResTraResSliRepRes_0xc9f73409107decab95699693f5f53538_com
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,27776,13888.0,13888.0,12384,15392,2127.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x8a866b4697691e17e265b1490eb77602_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,27584,13792.0,13792.0,12864,14720,1312.4,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x9c020f3e6c1f94e17da10163a8e4f733_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,27200,13600.0,13600.0,12960,14240,905.1,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xa7a56a9ae5b9c92481e0f5772d53a4c2_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,26880,13440.0,13440.0,11936,14944,2127.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xb8020f747bc473120c074e71691b4a60_com_vec
:PHASE3B_WARMUP,PushPop,667830,667830,1,2,26848,13424.0,13424.0,11648,15200,2511.6,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x0f631e6ab9f0eda3ff940fe21a35a79e_com_vec
