Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Range
0.0,305792,7,43684.6,41088.0,39520,53216,4735.0,myelin-exec:/up_proj_14/MatMul
0.0,304000,7,43428.6,43104.0,39520,46848,2334.5,myelin-exec:/v_proj_2/MatMul+/k_proj_2/MatMul+/q_proj_2/MatMul
0.0,303200,7,43314.3,42528.0,38656,48000,3226.0,myelin-exec:/up_proj_13/MatMul
0.0,300736,7,42962.3,41760.0,38944,48352,3453.2,myelin-exec:/up_proj_16/MatMul
0.0,299232,7,42747.4,42848.0,40032,46208,2282.0,myelin-exec:/up_proj_5/MatMul
0.0,298464,7,42637.7,42304.0,39296,45504,1967.4,myelin-exec:/up_proj_15/MatMul
0.0,298016,7,42573.7,43840.0,39488,45088,2228.5,myelin-exec:/up_proj_4/MatMul
0.0,295840,7,42262.9,41696.0,40736,44320,1454.8,myelin-exec:/up_proj_12/MatMul
0.0,295072,7,42153.1,41312.0,39360,47680,2850.9,myelin-exec:/up_proj_7/MatMul
0.0,294464,7,42066.3,43648.0,38912,44224,2354.7,myelin-exec:/up_proj_3/MatMul
0.0,294048,7,42006.9,42080.0,39904,43616,1230.3,myelin-exec:/up_proj_2/MatMul
0.0,291616,7,41659.4,40608.0,39744,45536,2040.3,myelin-exec:/up_proj_11/MatMul
0.0,291456,7,41636.6,40608.0,38752,46560,2517.5,myelin-exec:/up_proj_6/MatMul
0.0,289440,7,41348.6,41472.0,38624,43040,1462.7,myelin-exec:/up_proj_10/MatMul
0.0,285824,14,20416.0,19744.0,16096,26112,3529.5,myelin-exec:__myl_MulMeaAddSqrDivMulMul
0.0,262272,3,87424.0,87040.0,85728,89504,1917.1,myelin-exec:__myl_RepIotIotRepCasAddCasEqlLtOrSel
0.0,237920,4,59480.0,51456.0,50016,84992,17040.8,myelin-exec:/MatMul_1
0.0,232640,4,58160.0,55136.0,36320,86048,23230.5,myelin-exec:/MatMul_51
0.0,216768,4,54192.0,48272.0,44064,76160,14800.5,myelin-exec:/MatMul_28
0.0,214624,4,53656.0,47696.0,45504,73728,13529.8,myelin-exec:/MatMul_52
0.0,214528,4,53632.0,47664.0,46464,72736,12755.8,myelin-exec:/MatMul_44
0.0,211392,4,52848.0,50096.0,43808,67392,10227.9,myelin-exec:/MatMul_36
0.0,208480,4,52120.0,50512.0,41248,66208,10481.6,myelin-exec:/MatMul_34
0.0,207840,4,51960.0,47360.0,43712,69408,11778.0,myelin-exec:/MatMul_42
0.0,207488,4,51872.0,49472.0,37344,71200,15514.7,myelin-exec:/MatMul_43
0.0,205792,4,51448.0,46096.0,44544,69056,11821.4,myelin-exec:/MatMul_38
0.0,204576,4,51144.0,47520.0,43488,66048,10553.0,myelin-exec:/MatMul_50
0.0,201120,4,50280.0,46016.0,44192,64896,9819.8,myelin-exec:/MatMul_46
0.0,198368,4,49592.0,47808.0,42944,59808,7366.6,myelin-exec:/MatMul_48
0.0,196896,4,49224.0,40272.0,35136,81216,21507.1,myelin-exec:/MatMul_37
0.0,192320,4,48080.0,45344.0,42016,59616,8004.1,myelin-exec:/MatMul_14
0.0,189664,4,47416.0,45344.0,43040,55936,5816.8,myelin-exec:/MatMul_8
0.0,189376,4,47344.0,48576.0,43008,49216,2926.1,myelin-exec:/MatMul_40
0.0,188512,4,47128.0,46992.0,43360,51168,3193.6,myelin-exec:/MatMul_30
0.0,187072,4,46768.0,41296.0,37504,66976,13691.0,myelin-exec:/MatMul_35
0.0,186016,4,46504.0,46032.0,43456,50496,2933.7,myelin-exec:/MatMul_24
0.0,185824,4,46456.0,44960.0,43872,52032,3770.3,myelin-exec:/MatMul_2
0.0,185728,4,46432.0,46448.0,43904,48928,2558.0,myelin-exec:/MatMul_12
0.0,185536,4,46384.0,38304.0,35424,73504,18146.7,myelin-exec:/MatMul_45
0.0,184224,4,46056.0,45472.0,43488,49792,2661.6,myelin-exec:/MatMul_54
0.0,182656,4,45664.0,46064.0,42528,48000,2745.9,myelin-exec:/MatMul_6
0.0,180704,4,45176.0,44368.0,43968,48000,1905.1,myelin-exec:/MatMul_26
0.0,177312,4,44328.0,44656.0,42368,45632,1395.7,myelin-exec:/MatMul_32
0.0,175872,4,43968.0,43488.0,42016,46880,2140.3,myelin-exec:/MatMul_10
0.0,174880,4,43720.0,37984.0,36544,62368,12451.5,myelin-exec:/MatMul_53
0.0,174336,4,43584.0,43152.0,42336,45696,1593.8,myelin-exec:/MatMul_18
0.0,173728,4,43432.0,38288.0,36448,60704,11619.5,myelin-exec:/MatMul_39
0.0,172960,4,43240.0,43248.0,42112,44352,1248.0,myelin-exec:/MatMul_22
0.0,172640,4,43160.0,42816.0,41600,45408,1621.7,myelin-exec:/MatMul_20
0.0,172512,4,43128.0,40608.0,38208,53088,6775.3,myelin-exec:/MatMul_41
0.0,171968,4,42992.0,39264.0,35328,58112,10283.4,myelin-exec:/MatMul_55
0.0,171264,4,42816.0,39920.0,36064,55360,8864.8,myelin-exec:/MatMul_47
0.0,171040,4,42760.0,42976.0,41504,43584,957.6,myelin-exec:/MatMul_16
0.0,169920,4,42480.0,42432.0,37184,47872,4381.3,myelin-exec:/MatMul_4
0.0,163680,4,40920.0,38128.0,35968,51456,7097.7,myelin-exec:/MatMul_49
0.0,163328,4,40832.0,40096.0,36384,46752,4407.6,myelin-exec:/MatMul_29
0.0,154432,4,38608.0,38032.0,36832,41536,2115.6,myelin-exec:/MatMul_9
0.0,153760,4,38440.0,38704.0,35552,40800,2481.8,myelin-exec:/MatMul_15
0.0,153248,4,38312.0,37040.0,35872,43296,3368.0,myelin-exec:/MatMul_33
0.0,152864,4,38216.0,37920.0,36480,40544,1710.2,myelin-exec:/MatMul_3
0.0,152864,8,19108.0,18480.0,16256,26688,3199.8,myelin-exec:__myl_MovResMulMea
0.0,151008,4,37752.0,37440.0,36256,39872,1643.9,myelin-exec:/MatMul_31
0.0,150368,4,37592.0,37904.0,35264,39296,1962.4,myelin-exec:/MatMul_5
0.0,149952,4,37488.0,36864.0,35520,40704,2329.1,myelin-exec:/MatMul_19
0.0,149600,4,37400.0,36336.0,35488,41440,2749.1,myelin-exec:/MatMul_11
0.0,148864,4,37216.0,37648.0,35040,38528,1509.3,myelin-exec:/MatMul_23
0.0,148288,4,37072.0,37616.0,34816,38240,1552.5,myelin-exec:/MatMul_21
0.0,147744,4,36936.0,36576.0,35968,38624,1225.6,myelin-exec:/MatMul_13
0.0,147392,4,36848.0,36800.0,36000,37792,762.9,myelin-exec:/MatMul_27
0.0,147264,4,36816.0,37024.0,34656,38560,1615.2,myelin-exec:/MatMul_7
0.0,147072,4,36768.0,36800.0,36416,37056,265.2,myelin-exec:/MatMul_25
0.0,145952,4,36488.0,36416.0,36000,37120,499.4,myelin-exec:/MatMul_17
0.0,134048,3,44682.7,42688.0,42144,49216,3935.4,myelin-exec:/gate_proj_27/MatMul
0.0,105696,4,26424.0,25232.0,23552,31680,3593.5,myelin-exec:__myl_MovResConResRep
0.0,101152,4,25288.0,25856.0,22592,26848,1952.0,myelin-exec:__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulResSliSliNegConMulMulAddConResRepResTraEtc
0.0,86720,3,28906.7,28224.0,27744,30752,1616.0,myelin-exec:__myl_MovMulMeaAddSqrDivMulMulMinMaxRouCasMulMinMaxRouCasMulMinMaxRouCas
0.0,73120,3,24373.3,24800.0,23488,24832,766.9,myelin-exec:__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulTraSliSliNegConMulMulAddResSliRepResTraEtc
0.0,65408,3,21802.7,22144.0,20736,22528,943.5,myelin-exec:__myl_NegExpAddDivMulMul
0.0,59712,4,14928.0,15008.0,14464,15232,336.1,myelin-exec:__mye676844
0.0,41600,4,10400.0,10448.0,10208,10496,130.6,myelin-exec:__mye676846
0.0,38528,3,12842.7,12832.0,12608,13088,240.2,myelin-exec:__mye725921
0.0,29472,3,9824.0,9856.0,9472,10144,337.1,myelin-exec:__mye725923
0.0,25600,3,8533.3,3840.0,2144,19616,9635.3,myelin-exec:__mye726297
0.0,25120,3,8373.3,5792.0,5344,13984,4864.1,myelin-exec:__mye725935
0.0,24032,4,6008.0,6032.0,4480,7488,1240.0,myelin-exec:__mye676854
0.0,21344,4,5336.0,5616.0,4352,5760,669.9,myelin-exec:__mye676858
0.0,21280,4,5320.0,5264.0,5056,5696,293.7,myelin-exec:__mye676880
0.0,20768,4,5192.0,4896.0,4768,6208,680.5,myelin-exec:__mye677230
0.0,20448,4,5112.0,5184.0,4512,5568,439.8,myelin-exec:__mye676964
0.0,20448,4,5112.0,4880.0,4352,6336,875.3,myelin-exec:__mye677132
0.0,20416,4,5104.0,5168.0,4256,5824,700.4,myelin-exec:__mye677104
0.0,20384,4,5096.0,5280.0,4192,5632,633.8,myelin-exec:__mye677202
0.0,20192,4,5048.0,5008.0,4448,5728,524.8,myelin-exec:__mye676992
0.0,20064,4,5016.0,5056.0,4448,5504,452.8,myelin-exec:__mye677146
0.0,19712,4,4928.0,4832.0,4608,5440,380.4,myelin-exec:__mye677216
0.0,19456,4,4864.0,4864.0,4448,5280,343.7,myelin-exec:__mye677174
0.0,19328,4,4832.0,4896.0,4256,5280,485.3,myelin-exec:__mye676978
0.0,19328,4,4832.0,4864.0,4352,5248,368.6,myelin-exec:__mye677020
0.0,19200,4,4800.0,4896.0,4256,5152,435.6,myelin-exec:__mye676848
0.0,19136,4,4784.0,4912.0,4288,5024,341.2,myelin-exec:__mye677090
0.0,19136,4,4784.0,4880.0,4384,4992,279.6,myelin-exec:__mye677160
0.0,19072,3,6357.3,2496.0,2240,14336,6910.9,myelin-exec:__mye726249
0.0,19008,4,4752.0,4720.0,4544,5024,203.2,myelin-exec:__mye677062
0.0,18816,4,4704.0,4720.0,4512,4864,171.3,myelin-exec:__mye676922
0.0,18720,4,4680.0,4624.0,4320,5152,365.2,myelin-exec:__mye676908
0.0,18656,4,4664.0,4672.0,4544,4768,120.8,myelin-exec:__mye676950
0.0,18432,4,4608.0,4688.0,4160,4896,316.8,myelin-exec:__mye677188
0.0,18304,4,4576.0,4448.0,4320,5088,350.5,myelin-exec:__mye676894
0.0,18304,4,4576.0,4752.0,3968,4832,407.3,myelin-exec:__mye677076
0.0,18272,4,4568.0,4512.0,4096,5152,537.0,myelin-exec:__mye677118
0.0,17984,4,4496.0,4544.0,4192,4704,240.2,myelin-exec:__mye677034
0.0,17792,4,4448.0,4544.0,3936,4768,390.2,myelin-exec:__mye676936
0.0,17792,3,5930.7,6080.0,5312,6400,559.2,myelin-exec:__mye726111
0.0,17728,4,4432.0,4288.0,4000,5152,522.9,myelin-exec:__mye677048
0.0,17696,4,4424.0,4096.0,3872,5632,816.0,myelin-exec:__mye677114
0.0,17504,3,5834.7,5536.0,5120,6848,901.9,myelin-exec:__mye725931
0.0,17472,4,4368.0,4496.0,3808,4672,388.0,myelin-exec:__mye676852
0.0,17408,4,4352.0,4512.0,3488,4896,638.9,myelin-exec:__mye676862
0.0,17344,4,4336.0,4272.0,3808,4992,537.1,myelin-exec:__mye677006
0.0,17312,3,5770.7,3680.0,3648,9984,3648.9,myelin-exec:__mye725937
0.0,17280,4,4320.0,4192.0,4096,4800,332.6,myelin-exec:__mye676850
0.0,16384,4,4096.0,4176.0,3680,4352,296.8,myelin-exec:__mye676856
0.0,16384,4,4096.0,3936.0,3744,4768,457.8,myelin-exec:__mye677170
0.0,16288,4,4072.0,3744.0,3584,5216,766.4,myelin-exec:__mye677016
0.0,16256,4,4064.0,3856.0,3680,4864,543.7,myelin-exec:__mye676904
0.0,16128,3,5376.0,5568.0,4896,5664,418.5,myelin-exec:__mye725957
0.0,16128,3,5376.0,5248.0,5184,5696,279.0,myelin-exec:__mye726125
0.0,16096,4,4024.0,3744.0,3328,5280,863.6,myelin-exec:__mye676914
0.0,16000,3,5333.3,5280.0,4832,5888,530.0,myelin-exec:__mye726279
0.0,15936,4,3984.0,4000.0,3712,4224,211.5,myelin-exec:__mye677014
0.0,15936,4,3984.0,4096.0,3264,4480,588.0,myelin-exec:__mye677072
0.0,15904,3,5301.3,5408.0,5024,5472,242.3,myelin-exec:__mye726139
0.0,15872,4,3968.0,3760.0,3296,5056,797.2,myelin-exec:__mye677240
0.0,15808,4,3952.0,4112.0,3264,4320,490.6,myelin-exec:__mye677058
0.0,15808,4,3952.0,3712.0,3136,5248,929.5,myelin-exec:__mye677184
0.0,15808,4,3952.0,4016.0,3296,4480,497.5,myelin-exec:__mye677194
0.0,15808,4,3952.0,3984.0,3552,4288,360.6,myelin-exec:__mye677226
0.0,15808,3,5269.3,5024.0,5024,5760,424.9,myelin-exec:__mye725999
0.0,15808,3,5269.3,5280.0,5056,5472,208.2,myelin-exec:__mye726307
0.0,15776,4,3944.0,3952.0,3648,4224,238.6,myelin-exec:__mye677044
0.0,15680,3,5226.7,5280.0,5056,5344,151.2,myelin-exec:__mye726167
0.0,15584,4,3896.0,3760.0,3456,4608,516.2,myelin-exec:__mye677124
0.0,15584,3,5194.7,5536.0,4352,5696,734.1,myelin-exec:__mye726265
0.0,15552,4,3888.0,3744.0,3328,4736,652.9,myelin-exec:__mye677110
0.0,15456,3,5152.0,5152.0,4992,5312,160.0,myelin-exec:__mye726041
0.0,15456,3,5152.0,5152.0,4992,5312,160.0,myelin-exec:__mye726097
0.0,15392,4,3848.0,3776.0,3584,4256,287.9,myelin-exec:__mye677084
0.0,15392,3,5130.7,5248.0,4640,5504,443.8,myelin-exec:__mye726223
0.0,15360,4,3840.0,3808.0,3136,4608,646.4,myelin-exec:__mye677096
0.0,15328,4,3832.0,3856.0,3296,4320,531.2,myelin-exec:__mye676916
0.0,15328,4,3832.0,3744.0,3360,4480,524.1,myelin-exec:__mye677168
0.0,15296,4,3824.0,3760.0,3552,4224,284.4,myelin-exec:__mye676882
0.0,15296,4,3824.0,3664.0,3360,4608,554.6,myelin-exec:__mye676970
0.0,15296,4,3824.0,3872.0,3072,4480,598.4,myelin-exec:__mye677116
0.0,15296,3,5098.7,5248.0,4768,5280,286.8,myelin-exec:__mye726251
0.0,15264,3,5088.0,5344.0,4512,5408,499.9,myelin-exec:__mye726069
0.0,15232,4,3808.0,3712.0,3168,4640,630.9,myelin-exec:__mye676920
0.0,15232,4,3808.0,3680.0,3296,4576,543.1,myelin-exec:__mye677068
0.0,15232,4,3808.0,3584.0,3200,4864,728.8,myelin-exec:__mye677100
0.0,15232,4,3808.0,3712.0,3456,4352,390.2,myelin-exec:__mye677156
0.0,15232,4,3808.0,3904.0,3168,4256,540.5,myelin-exec:__mye677236
0.0,15200,4,3800.0,3664.0,3360,4512,516.2,myelin-exec:__mye677054
0.0,15200,3,5066.7,5216.0,4768,5216,258.7,myelin-exec:__mye726083
0.0,15168,4,3792.0,3744.0,3072,4608,703.3,myelin-exec:__mye677130
0.0,15136,4,3784.0,3552.0,3264,4768,688.0,myelin-exec:__mye677086
0.0,15136,3,5045.3,4736.0,4704,5696,563.7,myelin-exec:__mye725985
0.0,15104,4,3776.0,3616.0,3168,4704,686.3,myelin-exec:__mye677012
0.0,15104,4,3776.0,3872.0,3104,4256,549.3,myelin-exec:__mye677082
0.0,15072,3,5024.0,5024.0,4736,5312,288.0,myelin-exec:__mye726153
0.0,15040,4,3760.0,3552.0,3296,4640,601.2,myelin-exec:__mye677158
0.0,15008,4,3752.0,3616.0,3392,4384,446.8,myelin-exec:__mye677002
0.0,14976,4,3744.0,3776.0,3264,4160,367.7,myelin-exec:__mye676890
0.0,14976,4,3744.0,3760.0,3552,3904,158.9,myelin-exec:__mye677042
0.0,14976,4,3744.0,3664.0,3328,4320,459.3,myelin-exec:__mye677212
0.0,14944,4,3736.0,3712.0,3520,4000,199.6,myelin-exec:__mye676928
0.0,14944,4,3736.0,3552.0,3552,4288,368.0,myelin-exec:__mye677040
0.0,14912,3,4970.7,5280.0,4320,5312,563.7,myelin-exec:__mye726181
0.0,14912,3,4970.7,5088.0,4448,5376,475.0,myelin-exec:__mye726195
0.0,14880,4,3720.0,3728.0,3232,4192,527.4,myelin-exec:__mye677056
0.0,14848,4,3712.0,3408.0,3232,4800,731.1,myelin-exec:__mye677172
0.0,14816,4,3704.0,3664.0,3264,4224,411.8,myelin-exec:__mye677030
0.0,14816,4,3704.0,3696.0,3488,3936,232.8,myelin-exec:__mye677070
0.0,14784,4,3696.0,3664.0,3488,3968,209.8,myelin-exec:__mye677028
0.0,14752,3,4917.3,5120.0,4384,5248,466.3,myelin-exec:__mye726013
0.0,14720,4,3680.0,3488.0,3424,4320,428.5,myelin-exec:__mye676984
0.0,14720,4,3680.0,3648.0,3392,4032,265.2,myelin-exec:__mye676988
0.0,14720,3,4906.7,4928.0,4480,5312,416.4,myelin-exec:__mye726055
0.0,14688,4,3672.0,3648.0,3328,4064,367.1,myelin-exec:__mye677140
0.0,14688,4,3672.0,3600.0,3360,4128,326.7,myelin-exec:__mye677224
0.0,14688,3,4896.0,5056.0,4352,5280,484.2,myelin-exec:__mye726293
0.0,14656,4,3664.0,3728.0,3264,3936,286.8,myelin-exec:__mye676944
0.0,14624,4,3656.0,3472.0,3040,4640,687.0,myelin-exec:__mye676942
0.0,14624,4,3656.0,3632.0,3328,4032,291.4,myelin-exec:__mye677182
0.0,14560,4,3640.0,3408.0,3168,4576,634.3,myelin-exec:__mye677214
0.0,14496,4,3624.0,3632.0,3360,3872,209.6,myelin-exec:__mye677208
0.0,14464,4,3616.0,3552.0,3200,4160,406.5,myelin-exec:__mye676902
0.0,14432,4,3608.0,3472.0,3296,4192,403.4,myelin-exec:__mye676860
0.0,14400,4,3600.0,3488.0,3040,4384,569.1,myelin-exec:__mye677026
0.0,14336,4,3584.0,3584.0,3392,3776,188.4,myelin-exec:__mye676900
0.0,14336,4,3584.0,3456.0,3328,4096,350.5,myelin-exec:__mye677238
0.0,14336,3,4778.7,5024.0,3968,5344,720.1,myelin-exec:__mye726237
0.0,14304,4,3576.0,3552.0,3232,3968,311.8,myelin-exec:__mye677126
0.0,14304,3,4768.0,4608.0,4032,5664,827.7,myelin-exec:__mye726027
0.0,14272,4,3568.0,3600.0,3328,3744,178.2,myelin-exec:__mye676932
0.0,14272,4,3568.0,3744.0,2912,3872,442.2,myelin-exec:__mye677144
0.0,14272,4,3568.0,3568.0,3200,3936,303.0,myelin-exec:__mye677180
0.0,14240,4,3560.0,3376.0,3104,4384,597.2,myelin-exec:__mye677112
0.0,14208,4,3552.0,3440.0,3296,4032,339.7,myelin-exec:__mye677196
0.0,14176,4,3544.0,3648.0,3168,3712,253.8,myelin-exec:__mye676874
0.0,14176,4,3544.0,3472.0,3328,3904,252.5,myelin-exec:__mye676974
0.0,14176,4,3544.0,3344.0,2880,4608,821.8,myelin-exec:__mye677060
0.0,14144,4,3536.0,3536.0,3488,3584,41.3,myelin-exec:__mye676960
0.0,14144,4,3536.0,3552.0,2848,4192,587.4,myelin-exec:__mye677098
0.0,14144,3,4714.7,4768.0,4448,4928,244.4,myelin-exec:__mye726209
0.0,14112,4,3528.0,3440.0,2720,4512,747.9,myelin-exec:__mye677102
0.0,14112,4,3528.0,3520.0,3136,3936,330.9,myelin-exec:__mye677222
0.0,14048,4,3512.0,3472.0,3456,3648,91.9,myelin-exec:__mye676998
0.0,14048,3,4682.7,4928.0,4000,5120,599.0,myelin-exec:__mye725925
0.0,14016,4,3504.0,3568.0,3200,3680,213.1,myelin-exec:__mye677128
0.0,14016,3,4672.0,4768.0,3840,5408,788.4,myelin-exec:__mye726321
0.0,13984,4,3496.0,3568.0,3072,3776,321.5,myelin-exec:__mye676986
0.0,13984,3,4661.3,4512.0,4192,5280,559.2,myelin-exec:__mye725939
0.0,13920,4,3480.0,3472.0,3232,3744,212.9,myelin-exec:__mye677064
0.0,13920,4,3480.0,3472.0,2912,4064,474.9,myelin-exec:__mye677166
0.0,13920,4,3480.0,3472.0,3104,3872,335.0,myelin-exec:__mye677210
0.0,13888,4,3472.0,3440.0,3264,3744,219.4,myelin-exec:__mye676946
0.0,13888,4,3472.0,3440.0,3360,3648,123.9,myelin-exec:__mye677152
0.0,13856,4,3464.0,3504.0,3232,3616,176.0,myelin-exec:__mye676918
0.0,13856,4,3464.0,3488.0,3360,3520,71.0,myelin-exec:__mye676956
0.0,13856,4,3464.0,3488.0,3232,3648,201.3,myelin-exec:__mye677154
0.0,13792,7,1970.3,1952.0,1728,2176,141.7,myelin-exec:__mye60_0
0.0,13792,4,3448.0,3408.0,3200,3776,266.9,myelin-exec:__mye677134
0.0,13792,4,3448.0,3184.0,2784,4640,821.8,myelin-exec:__mye677186
0.0,13792,3,4597.3,4416.0,4352,5024,370.9,myelin-exec:__mye725971
0.0,13760,4,3440.0,3408.0,3264,3680,185.7,myelin-exec:__mye676868
0.0,13760,4,3440.0,3408.0,3200,3744,254.0,myelin-exec:__mye677200
0.0,13728,4,3432.0,3504.0,3040,3680,298.3,myelin-exec:__mye677176
0.0,13728,4,3432.0,3360.0,3136,3872,328.8,myelin-exec:__mye677190
0.0,13696,4,3424.0,3424.0,3168,3680,246.5,myelin-exec:__mye676930
0.0,13664,4,3416.0,3472.0,3008,3712,308.5,myelin-exec:__mye676878
0.0,13632,4,3408.0,3392.0,3136,3712,258.0,myelin-exec:__mye676896
0.0,13632,4,3408.0,3248.0,3072,4064,445.3,myelin-exec:__mye677032
0.0,13600,4,3400.0,3376.0,3200,3648,189.1,myelin-exec:__mye676924
0.0,13568,4,3392.0,3424.0,2976,3744,320.0,myelin-exec:__mye677142
0.0,13536,4,3384.0,3312.0,3040,3872,378.1,myelin-exec:__mye676972
0.0,13536,4,3384.0,3312.0,3232,3680,204.7,myelin-exec:__mye677000
0.0,13536,3,4512.0,4608.0,4096,4832,377.3,myelin-exec:__mye726135
0.0,13472,4,3368.0,3392.0,3200,3488,144.0,myelin-exec:__mye676888
0.0,13440,4,3360.0,3248.0,2880,4064,520.6,myelin-exec:__mye677228
0.0,13440,3,4480.0,4640.0,3360,5440,1049.2,myelin-exec:__mye726303
0.0,13408,4,3352.0,3264.0,3200,3680,226.8,myelin-exec:__mye677198
