Time (%),Total Time (ns),Num Calls,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
66.8,14137952,5,2827590.4,12192.0,10240,9407296,4200898.5,cudaStreamSynchronize
17.7,3751136,254,14768.3,13120.0,10464,43776,4931.3,cuLaunchKernel
7.4,1566912,86,18219.9,15440.0,13312,53408,6945.6,cudaLaunchKernel
5.0,1048544,56,18724.0,16608.0,14336,64480,7294.3,cuLaunchKernelEx
1.5,308192,110,2801.7,2688.0,1952,6560,651.3,cuEventRecord
1.2,251584,110,2287.1,2208.0,1856,5728,434.0,cuStreamWaitEvent
0.3,74016,1,74016.0,74016.0,74016,74016,0.0,cudaMemcpyAsync
0.1,21920,4,5480.0,5520.0,5056,5824,338.0,cudaStreamIsCapturing_v10000
