NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
:A1_decode_step_1,PushPop,649196,649196,1,1,39552,39552.0,39552.0,39552,39552,0.0,__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulResSliSliNegConMulMulAddConResRepResTraEtc_0x3beb58e4cd3dae3f69eebdbcbcc43980
:A1_decode_step_1,PushPop,649196,649196,1,1,27008,27008.0,27008.0,27008,27008,0.0,__myl_MovResConResRep_0xeb90291bbf009f8413c8500b92afa70a
:A1_decode_step_1,PushPop,649196,649196,1,2,25568,12784.0,12784.0,10432,15136,3326.2,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xd756cf8085615be8f2df33c74bb9ac74
:A1_decode_step_1,PushPop,649196,649196,1,2,25376,12688.0,12688.0,12256,13120,610.9,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xc17a9e1c8880e75049e64b4f3bf21f16
:A1_decode_step_1,PushPop,649196,649196,1,2,24896,12448.0,12448.0,12416,12480,45.3,__myl_MulMeaAddSqrDivMulMul_0x8548fa9a57c713be1fdaa27c95458b99
:A1_decode_step_1,PushPop,649196,649196,1,1,24800,24800.0,24800.0,24800,24800,0.0,__myl_MovMulMeaAddSqrDivMulDivMinMaxRouCasDivMinMaxRouCasDivMinMaxRouCas_0xda00efdea1fdf9ffc7ce7052979834ac
:A1_decode_step_1,PushPop,649196,649196,1,2,23488,11744.0,11744.0,10400,13088,1900.7,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x6cfe86dd6e4d3c2d552f909cb133c113
:A1_decode_step_1,PushPop,649196,649196,1,2,23456,11728.0,11728.0,10400,13056,1878.1,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xcf81b38212e8f296e353aae060904a23
:A1_decode_step_1,PushPop,649196,649196,1,1,23104,23104.0,23104.0,23104,23104,0.0,__myl_CasGat_0xdee2c73dd5d0e0fe099a0774cba2143f
:A1_decode_step_1,PushPop,649196,649196,1,1,19136,19136.0,19136.0,19136,19136,0.0,__myl_MovMulMeaAddSqrDivMulMulCas_0x62665ed68e2d72f01be2ec50e848f2e2_vec
:A1_decode_step_1,PushPop,649196,649196,1,2,17376,8688.0,8688.0,8608,8768,113.1,__myl_MulMinMaxRouCas_0x774908550917e749f75db6185bcae83f
:A1_decode_step_1,PushPop,649196,649196,1,1,15136,15136.0,15136.0,15136,15136,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x8b0f22c4a2121702a93d8623b5a12ae4
:A1_decode_step_1,PushPop,649196,649196,1,1,14016,14016.0,14016.0,14016,14016,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xf2d64d0cef819045fc9d252a6b31181b
:A1_decode_step_1,PushPop,649196,649196,1,1,13824,13824.0,13824.0,13824,13824,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xe944abd3db8709490013ec56e805a4c9
:A1_decode_step_1,PushPop,649196,649196,1,1,13792,13792.0,13792.0,13792,13792,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x9b99130746ee47ec2d15b111319f425e
:A1_decode_step_1,PushPop,649196,649196,1,1,13792,13792.0,13792.0,13792,13792,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xb2a73dcdcb246645ed7bcf4e6ce7b3cc
:A1_decode_step_1,PushPop,649196,649196,1,1,13760,13760.0,13760.0,13760,13760,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0x2b4860727aa16b8274c6a9e412ad0345
:A1_decode_step_1,PushPop,649196,649196,1,1,13408,13408.0,13408.0,13408,13408,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xeadba79c8105dff3fdb08ce085e7b12c
:A1_decode_step_1,PushPop,649196,649196,1,1,13376,13376.0,13376.0,13376,13376,0.0,__myl_MovResMulMea_0x8729692710be644f17c7f997918851be
:A1_decode_step_1,PushPop,649196,649196,1,1,13248,13248.0,13248.0,13248,13248,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xa03da8bd0547b3997e4af5d64a9f7047
:A1_decode_step_1,PushPop,649196,649196,1,1,13088,13088.0,13088.0,13088,13088,0.0,__myl_MulMeaAddSqrDivMulMulMulMinMaxRouCas_0xdba6260d6d388ff570fe95b3f4430bd0
