NVTX Range,Style,PID,TID,NVTX Inst,Kern Inst,Total Time (ns),Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Kernel Name
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,1,28,503456,17980.6,17696.0,17376,19648,590.7,__myl_MovResConResRep_0xeb90291bbf009f8413c8500b92afa70a_com
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,1,28,353344,12619.4,12560.0,12096,14784,446.6,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f_com
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,7,7,142944,20420.6,20288.0,18720,21472,934.7,__myl_MovMulMeaAddSqrDivMulMulCas_0x62665ed68e2d72f01be2ec50e848f2e2_vec
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,3,3,122272,40757.3,40416.0,39424,42432,1532.8,__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulResSliSliNegConMulMulAddConResRepResTraEtc_0x3beb58e4cd3dae3f69eebdbcbcc43980
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,4,4,93952,23488.0,23504.0,22368,24576,904.0,__myl_CasGat_0xdee2c73dd5d0e0fe099a0774cba2143f
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,3,3,89280,29760.0,29536.0,29472,30272,444.6,__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulTraSliSliNegConMulMulAddResSliRepResTraEtc_0xeeda8c3ad0b01a41e68bda37288b89cd_com
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,4,4,78336,19584.0,19200.0,19136,20800,811.6,__myl_MovMulMeaAddSqrDivMulMul_0x2a5532526e8c57d9427ed6b89bda5183
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,3,3,56160,18720.0,18752.0,18240,19168,464.8,__myl_MovMulMeaAddSqrDivMulMul_0x8c7c765d132892c540be4329124deccc_com_vec
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,3,3,49088,16362.7,16576.0,15840,16672,455.2,__myl_CasGat_0xdee2c73dd5d0e0fe099a0774cba2143f_com
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,3,3,34432,11477.3,11456.0,11232,11744,256.7,__myl_RepIotIotRepCasAddCasEqlLtOrSel_0xeed00a2999d9a920ce4be4d44852c879_com
TensorRT:ExecutionContext::enqueue,PushPop,648714,648714,1,1,28096,28096.0,28096.0,28096,28096,0.0,__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulResSliSliNegConMulMulAddConResRepResTraEtc_0x3beb58e4cd3dae3f69eebdbcbcc43980_com
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,328,77410720,236008.3,242192.0,101856,311424,56816.7,sm80_xmma_gemm_f16f16_f16f32_f32_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,252,65044384,258112.6,237024.0,234080,303872,30592.2,trt_ampere_h16816gemm_256x64_ldg8_tn_v1
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,168,34473632,205200.2,205536.0,161952,259776,37451.2,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize128x64x64_stage3_warpsize2x2x1_tensor16x8x16_fused
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,112,28510464,254557.7,256544.0,171712,264640,11614.1,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_fused
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,112,25437376,227119.4,228640.0,141056,230848,11606.2,sm80_xmma_gemm_f16f16_f16f16_f16_nn_n_tilesize64x64x64_stage4_warpsize2x2x1_tensor16x8x16_fused
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,112,5594656,49952.3,50048.0,44800,51264,828.2,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,112,3472544,31004.9,30816.0,28288,33280,535.6,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,81,2766848,34158.6,34016.0,29088,37120,1553.0,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,84,2471040,29417.1,29360.0,26080,31904,1121.8,__myl_MovResConResRep_0xeb90291bbf009f8413c8500b92afa70a
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,84,1843488,21946.3,21760.0,21280,23168,500.2,_gemm_mha_v2_0xb1de950b39aeff343f8e5a6b250b0cff
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,108,1490720,13803.0,13728.0,10912,14944,423.4,__myl_AddMulMeaAddSqrDivMulMul_0x37f7a26fc5e98dd1cffe0df41b34ef4f
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,81,1479936,18270.8,18528.0,17376,19104,492.7,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddResSliRepResTraRes_0x4ad536b524b3f7a2415d97f02da12733_com
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,112,1406528,12558.3,12512.0,12384,13376,161.6,__myl_MulMeaAddSqrDivMulMul_0x8548fa9a57c713be1fdaa27c95458b99
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,84,1345568,16018.7,15904.0,14848,17664,432.2,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,112,1342368,11985.4,11936.0,9216,12672,327.3,__myl_MovResMulMea_0x8729692710be644f17c7f997918851be
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,84,1287552,15328.0,15184.0,14816,16544,410.0,__myl_NegExpAddDivMulMul_0x35e9fa130a3939e5b59c6ddbd0568b35_com_vec
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,84,1264512,15053.7,15008.0,14688,16032,256.9,__myl_ResTraResSliRepRes_0xc9f73409107decab95699693f5f53538_com
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,4,1204800,301200.0,301648.0,299520,301984,1152.7,sm80_xmma_gemm_f16f16_f16f16_f16_tn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_execute_kernel_trt
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,84,1196448,14243.4,14112.0,13600,15360,483.7,__myl_MulMeaAddSqrDivMulMul_0xecca72c958a3414a0b497095c432af2e_com_vec
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,81,1164608,14377.9,14240.0,13760,15296,428.5,__myl_AddSqrDivMulMulTraSliSliNegConMulMulAddRes_0x6acc4948abd0f5b32a0e9f68913929b0_com
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,81,1144384,14128.2,13952.0,13728,15040,385.4,__myl_MulMeaAddSqrDivMulMul_0x7950617bc96f544a93cba59dd9f0896c_com_vec
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,112,1139808,10176.9,10016.0,8384,11136,398.4,__myl_MovResMulMea_0x61ec5b9962acde3fddf5628b2e6fd459
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,108,1007168,9325.6,9312.0,7392,9792,211.5,__myl_AddSqrDivMulMulResSliSliNegConMulMulAdd_0xf1ba08cc3beaba8ee91b0504be9c2cf4
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,84,992224,11812.2,12016.0,9920,12448,532.0,__myl_ResMulMea_0xae152563f1149376365003f94aabf3c4_com_vec
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,84,948800,11295.2,11264.0,10912,12288,181.5,__myl_ResMulMea_0xa004b8b1aee1c828801c9405f41c9d8a_com_vec
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,4,635456,158864.0,158704.0,158144,159904,744.8,trt_ampere_h16816gemm_64x64_ldg8_relu_stages_64x5_nn_v1
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,1,27,569504,21092.7,20928.0,20224,22048,521.5,__myl_AddSqrDivMulMulResSliSliNegConMulMulAddConResRepResTra_0x5aea462b6a819ceadd3ebb32874c078f_com
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,1,28,503456,17980.6,17696.0,17376,19648,590.7,__myl_MovResConResRep_0xeb90291bbf009f8413c8500b92afa70a_com
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,1,28,353344,12619.4,12560.0,12096,14784,446.6,__myl_MulMaxSubExpSumDivMul_0x1108f5a078d6e65507c06537b9b2e43f_com
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,3,122272,40757.3,40416.0,39424,42432,1532.8,__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulResSliSliNegConMulMulAddConResRepResTraEtc_0x3beb58e4cd3dae3f69eebdbcbcc43980
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,3,89280,29760.0,29536.0,29472,30272,444.6,__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulTraSliSliNegConMulMulAddResSliRepResTraEtc_0xeeda8c3ad0b01a41e68bda37288b89cd_com
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,4,4,78336,19584.0,19200.0,19136,20800,811.6,__myl_MovMulMeaAddSqrDivMulMul_0x2a5532526e8c57d9427ed6b89bda5183
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,3,56160,18720.0,18752.0,18240,19168,464.8,__myl_MovMulMeaAddSqrDivMulMul_0x8c7c765d132892c540be4329124deccc_com_vec
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,3,3,34432,11477.3,11456.0,11232,11744,256.7,__myl_RepIotIotRepCasAddCasEqlLtOrSel_0xeed00a2999d9a920ce4be4d44852c879_com
TensorRT:{ForeignNode[/Cast.../Add_111]},PushPop,648714,648714,1,1,28096,28096.0,28096.0,28096,28096,0.0,__myl_CasResMulConSinResCosResAddSqrAddSqrDivMulDivMulMulResSliSliNegConMulMulAddConResRepResTraEtc_0x3beb58e4cd3dae3f69eebdbcbcc43980_com
TensorRT:{ForeignNode[/Cast.../Cast_1]},PushPop,648714,648714,7,7,142944,20420.6,20288.0,18720,21472,934.7,__myl_MovMulMeaAddSqrDivMulMulCas_0x62665ed68e2d72f01be2ec50e848f2e2_vec
TensorRT:{ForeignNode[ONNXTRT_castHelper.../Gather]},PushPop,648714,648714,4,4,93952,23488.0,23504.0,22368,24576,904.0,__myl_CasGat_0xdee2c73dd5d0e0fe099a0774cba2143f
TensorRT:{ForeignNode[ONNXTRT_castHelper.../Gather]},PushPop,648714,648714,3,3,49088,16362.7,16576.0,15840,16672,455.2,__myl_CasGat_0xdee2c73dd5d0e0fe099a0774cba2143f_com
TensorRT:{ForeignNode[onnx::MatMul_4 + ONNXTRT_Broadcast.../MatMul]},PushPop,648714,648714,7,7,70801536,10114505.1,10114400.0,10111584,10118560,2188.3,trt_ampere_h16816gemm_128x64_ldg8_nn_v1
myelin-exec:/MatMul,PushPop,648714,648714,7,7,70801536,10114505.1,10114400.0,10111584,10118560,2188.3,trt_ampere_h16816gemm_128x64_ldg8_nn_v1
myelin-exec:/MatMul,PushPop,648714,648714,4,4,129600,32400.0,32416.0,31488,33280,743.4,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_1,PushPop,648714,648714,4,4,199936,49984.0,50000.0,49888,50048,78.4,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_10,PushPop,648714,648714,4,4,124960,31240.0,31120.0,30944,31776,385.2,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_11,PushPop,648714,648714,4,4,198912,49728.0,49664.0,49440,50144,296.8,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_12,PushPop,648714,648714,4,4,123648,30912.0,30960.0,30720,31008,130.6,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_13,PushPop,648714,648714,4,4,198912,49728.0,50096.0,48576,50144,768.4,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_14,PushPop,648714,648714,4,4,123072,30768.0,30768.0,30752,30784,18.5,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_15,PushPop,648714,648714,4,4,199200,49800.0,49984.0,49184,50048,412.6,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_16,PushPop,648714,648714,4,4,123648,30912.0,30848.0,30752,31200,212.3,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_17,PushPop,648714,648714,4,4,198976,49744.0,49920.0,49024,50112,499.5,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_18,PushPop,648714,648714,4,4,125440,31360.0,31408.0,31040,31584,238.0,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_19,PushPop,648714,648714,4,4,198752,49688.0,49808.0,49088,50048,439.8,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_2,PushPop,648714,648714,4,4,124288,31072.0,31056.0,30624,31552,390.2,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_20,PushPop,648714,648714,4,4,125440,31360.0,31360.0,31008,31712,371.3,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_21,PushPop,648714,648714,4,4,200448,50112.0,50144.0,49536,50624,445.7,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_22,PushPop,648714,648714,4,4,123040,30760.0,30800.0,30624,30816,91.9,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_23,PushPop,648714,648714,4,4,199136,49784.0,49824.0,49344,50144,329.8,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_24,PushPop,648714,648714,4,4,124256,31064.0,31024.0,30784,31424,315.0,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_25,PushPop,648714,648714,4,4,200032,50008.0,50048.0,49472,50464,410.9,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_26,PushPop,648714,648714,4,4,123840,30960.0,30704.0,30656,31776,544.6,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_27,PushPop,648714,648714,4,4,200448,50112.0,50608.0,48032,51200,1440.8,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_28,PushPop,648714,648714,4,4,125440,31360.0,31376.0,30816,31872,525.8,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_29,PushPop,648714,648714,4,4,201312,50328.0,50144.0,49952,51072,504.2,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_3,PushPop,648714,648714,4,4,200576,50144.0,50176.0,49952,50272,138.3,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_30,PushPop,648714,648714,4,4,122848,30712.0,30688.0,30624,30848,99.1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_31,PushPop,648714,648714,4,4,197888,49472.0,49520.0,48928,49920,507.3,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_32,PushPop,648714,648714,4,4,122880,30720.0,30736.0,30560,30848,125.3,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_33,PushPop,648714,648714,4,4,201664,50416.0,50272.0,49984,51136,499.5,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_34,PushPop,648714,648714,4,4,122624,30656.0,30624.0,30624,30752,64.0,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_35,PushPop,648714,648714,4,4,200384,50096.0,50080.0,49184,51040,765.1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_36,PushPop,648714,648714,4,4,123136,30784.0,30784.0,30688,30880,110.9,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_37,PushPop,648714,648714,4,4,201568,50392.0,50144.0,50112,51168,518.2,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_38,PushPop,648714,648714,4,4,123392,30848.0,30800.0,30752,31040,130.6,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_39,PushPop,648714,648714,4,4,201696,50424.0,50304.0,49952,51136,503.5,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_4,PushPop,648714,648714,4,4,125280,31320.0,31328.0,30816,31808,545.8,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_40,PushPop,648714,648714,4,4,124096,31024.0,30848.0,30688,31712,482.8,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_41,PushPop,648714,648714,4,4,203392,50848.0,51088.0,49952,51264,610.0,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_42,PushPop,648714,648714,4,4,123040,30760.0,30736.0,30656,30912,108.9,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_43,PushPop,648714,648714,4,4,202368,50592.0,50608.0,49952,51200,529.7,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_44,PushPop,648714,648714,4,4,124160,31040.0,30784.0,30752,31840,534.2,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_45,PushPop,648714,648714,4,4,203200,50800.0,50944.0,50176,51136,426.5,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_46,PushPop,648714,648714,4,4,126304,31576.0,31760.0,30912,31872,446.0,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_47,PushPop,648714,648714,4,4,200288,50072.0,50112.0,49824,50240,192.7,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_48,PushPop,648714,648714,4,4,123616,30904.0,30704.0,30624,31584,455.1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_49,PushPop,648714,648714,4,4,200480,50120.0,50128.0,49120,51104,827.6,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_5,PushPop,648714,648714,4,4,196672,49168.0,49488.0,48096,49600,716.7,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_50,PushPop,648714,648714,4,4,122880,30720.0,30736.0,30592,30816,94.2,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_51,PushPop,648714,648714,4,4,200768,50192.0,50128.0,50080,50432,162.1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_52,PushPop,648714,648714,4,4,124128,31032.0,30896.0,30688,31648,422.4,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_53,PushPop,648714,648714,4,4,196768,49192.0,49104.0,48640,49920,545.2,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_54,PushPop,648714,648714,4,4,120576,30144.0,30720.0,28288,30848,1239.1,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_55,PushPop,648714,648714,4,4,196320,49080.0,50192.0,44800,51136,2888.6,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_6,PushPop,648714,648714,4,4,123488,30872.0,30768.0,30560,31392,360.5,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_7,PushPop,648714,648714,4,4,198688,49672.0,49792.0,49024,50080,459.6,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_8,PushPop,648714,648714,4,4,123424,30856.0,30880.0,30688,30976,123.6,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize32x32x64_stage6_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/MatMul_9,PushPop,648714,648714,4,4,195872,48968.0,49120.0,48416,49216,379.0,sm80_xmma_gemm_f16f16_f16f32_f32_nn_n_tilesize64x128x32_stage5_warpsize2x2x1_tensor16x8x16_aligna2_alignc2_execute_kernel_trt
myelin-exec:/gate_proj/MatMul,PushPop,648714,648714,3,3,706944,235648.0,235360.0,234688,236896,1131.8,trt_ampere_h16816gemm_256x64_ldg8_tn_v1
myelin-exec:/gate_proj_1/MatMul,PushPop,648714,648714,3,3,707296,235765.3,235360.0,235232,236704,815.4,trt_ampere_h16816gemm_256x64_ldg8_tn_v1
myelin-exec:/gate_proj_10/MatMul,PushPop,648714,648714,3,3,708352,236117.3,236128.0,234848,237376,1264.0,trt_ampere_h16816gemm_256x64_ldg8_tn_v1
